CustomerId,TransactionStartTime,Value,Amount,TransactionId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,TransactionStatus,IssuedDateLoan,AmountLoan,Currency,LoanId,PaidOnDate,IsFinalPayBack,InvestorId,DueDate,LoanApplicationId,PayBackId,ThirdPartyId,IsThirdPartyConfirmed,IsDefaulted,DaysLate,NumberTransaction,NumberLoan
CustomerId_471,2018-12-28 10:29:00,1200.0,-1200.0,TransactionId_1056,BatchId_2368,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-28 10:29:00,1362.0,UGX,LoanId_1111,2019-01-17 08:50:00,1,InvestorId_1,2019-01-27 10:29:00,LoanApplicationId_257,PayBackId_1021,ThirdPartyId_1533,1,0,-11,14,13
CustomerId_391,2018-12-28 10:37:00,11330.0,-11000.0,TransactionId_416,BatchId_1767,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_6,tv,ChannelId_1,1,2018-12-28 10:37:00,15350.0,UGX,LoanId_367,2019-02-04 07:33:00,1,InvestorId_1,2019-01-27 10:37:00,LoanApplicationId_213,PayBackId_751,ThirdPartyId_1767,1,0,7,3,2
CustomerId_261,2018-12-28 11:30:00,2000.0,-2000.0,TransactionId_2200,BatchId_1055,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2018-12-28 11:30:00,2310.0,UGX,LoanId_847,2019-01-20 11:34:00,1,InvestorId_1,2019-01-27 11:30:00,LoanApplicationId_626,PayBackId_1637,ThirdPartyId_1807,1,0,-7,24,24
CustomerId_48,2018-12-28 11:39:00,5000.0,-5000.0,TransactionId_1956,BatchId_492,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-28 11:39:00,6100.0,UGX,LoanId_321,2019-02-03 04:17:00,1,InvestorId_1,2019-01-27 11:39:00,LoanApplicationId_377,PayBackId_1454,ThirdPartyId_1534,1,0,6,22,13
CustomerId_363,2018-12-28 17:00:00,1000.0,-1000.0,TransactionId_1609,BatchId_2377,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,5,0
CustomerId_120,2018-12-28 17:29:00,5000.0,-5000.0,TransactionId_760,BatchId_2080,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-28 17:29:00,2000.0,UGX,LoanId_526,2019-01-09 18:47:00,0,InvestorId_1,2019-01-27 17:29:00,LoanApplicationId_194,PayBackId_680,ThirdPartyId_1627,1,0,-18,9,9
CustomerId_120,2018-12-28 17:29:00,5000.0,-5000.0,TransactionId_760,BatchId_2080,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-28 17:29:00,3825.0,UGX,LoanId_526,2019-01-23 06:26:00,1,InvestorId_1,2019-01-27 17:29:00,LoanApplicationId_194,PayBackId_1409,ThirdPartyId_192,1,0,-5,9,9
CustomerId_376,2018-12-29 07:37:00,10000.0,-10000.0,TransactionId_230,BatchId_1125,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2018-12-29 07:37:00,12800.0,UGX,LoanId_132,2019-02-16 05:19:00,1,InvestorId_1,2019-01-28 07:37:00,LoanApplicationId_1188,PayBackId_616,ThirdPartyId_343,1,0,18,6,6
CustomerId_298,2018-12-29 08:30:00,1000.0,-1000.0,TransactionId_1752,BatchId_290,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-29 08:29:00,1135.0,UGX,LoanId_1151,2019-01-17 09:50:00,1,InvestorId_1,2019-01-28 08:29:00,LoanApplicationId_765,PayBackId_834,ThirdPartyId_1179,1,0,-11,13,3
CustomerId_261,2018-12-29 18:12:00,1000.0,-1000.0,TransactionId_1491,BatchId_692,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-29 18:12:00,1125.0,UGX,LoanId_955,2019-01-16 18:07:00,1,InvestorId_1,2019-01-28 18:12:00,LoanApplicationId_1382,PayBackId_1592,ThirdPartyId_1586,1,0,-13,24,24
CustomerId_261,2018-12-29 18:15:00,1300.0,-1300.0,TransactionId_2044,BatchId_72,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-29 18:15:00,1424.0,UGX,LoanId_624,2019-01-10 15:23:00,1,InvestorId_1,2019-01-28 18:15:00,LoanApplicationId_952,PayBackId_845,ThirdPartyId_760,1,0,-19,24,24
CustomerId_363,2018-12-30 10:56:00,1000.0,-1000.0,TransactionId_1667,BatchId_854,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,5,0
CustomerId_217,2018-12-30 12:02:00,1000.0,-1000.0,TransactionId_1753,BatchId_2390,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,10,0
CustomerId_217,2018-12-30 12:34:00,1000.0,-1000.0,TransactionId_289,BatchId_2415,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,10,0
CustomerId_310,2018-12-30 14:52:00,4000.0,-4000.0,TransactionId_1814,BatchId_2275,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2018-12-30 14:52:00,4160.0,UGX,LoanId_1271,2018-12-31 09:34:00,1,InvestorId_1,2019-01-29 14:52:00,LoanApplicationId_147,PayBackId_218,ThirdPartyId_1210,1,0,-30,28,28
CustomerId_26,2018-12-30 18:41:00,5000.0,-5000.0,TransactionId_915,BatchId_1648,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2018-12-30 18:41:00,5800.0,UGX,LoanId_1405,2019-01-24 07:47:00,1,InvestorId_1,2019-01-29 18:41:00,LoanApplicationId_220,PayBackId_672,ThirdPartyId_1050,1,0,-6,9,5
CustomerId_310,2018-12-30 19:13:00,6000.0,-6000.0,TransactionId_2266,BatchId_2192,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2018-12-30 19:13:00,6240.0,UGX,LoanId_307,2018-12-31 09:33:00,1,InvestorId_1,2019-01-29 19:13:00,LoanApplicationId_846,PayBackId_341,ThirdPartyId_1510,1,0,-30,28,28
CustomerId_376,2018-12-30 19:57:00,1000.0,-1000.0,TransactionId_2609,BatchId_2310,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-30 19:57:00,1045.0,UGX,LoanId_73,2019-01-01 04:14:00,1,InvestorId_1,2019-01-29 19:57:00,LoanApplicationId_459,PayBackId_632,ThirdPartyId_1729,1,0,-29,6,6
CustomerId_398,2018-12-31 06:41:00,5000.0,-5000.0,TransactionId_202,BatchId_2046,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-31 06:41:00,5475.0,UGX,LoanId_1355,2019-01-11 16:59:00,1,InvestorId_1,2019-01-30 06:41:00,LoanApplicationId_1093,PayBackId_1237,ThirdPartyId_1328,1,0,-19,21,21
CustomerId_243,2018-12-31 06:46:00,1000.0,-1000.0,TransactionId_1900,BatchId_625,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2018-12-31 06:46:00,1055.0,UGX,LoanId_657,2019-01-03 07:07:00,1,InvestorId_1,2019-01-30 06:46:00,LoanApplicationId_7,PayBackId_1453,ThirdPartyId_1428,1,0,-27,14,14
CustomerId_241,2018-12-31 09:05:00,1000.0,-1000.0,TransactionId_1580,BatchId_1652,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-31 09:05:00,1115.0,UGX,LoanId_298,2019-01-16 06:44:00,1,InvestorId_1,2019-01-30 09:05:00,LoanApplicationId_114,PayBackId_1371,ThirdPartyId_157,1,0,-15,8,8
CustomerId_405,2018-12-31 18:25:00,2000.0,-2000.0,TransactionId_2179,BatchId_284,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,2018-12-31 18:25:00,2120.0,UGX,LoanId_148,2019-01-04 18:48:00,1,InvestorId_2,2019-01-30 18:25:00,LoanApplicationId_1402,PayBackId_828,ThirdPartyId_1156,1,0,-26,22,19
CustomerId_28,2018-12-31 19:24:00,2000.0,-2000.0,TransactionId_919,BatchId_1137,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2018-12-31 19:24:00,2210.0,UGX,LoanId_1198,2019-01-14 17:44:00,1,InvestorId_1,2019-01-30 19:24:00,LoanApplicationId_565,PayBackId_570,ThirdPartyId_55,1,0,-17,14,14
CustomerId_461,2019-01-01 02:24:00,5000.0,-5000.0,TransactionId_2054,BatchId_2244,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2019-01-01 02:24:00,5575.0,UGX,LoanId_1319,2019-01-16 06:05:00,1,InvestorId_1,2019-01-31 02:24:00,LoanApplicationId_358,PayBackId_1287,ThirdPartyId_930,1,0,-15,9,9
CustomerId_398,2019-01-01 06:27:00,7000.0,-7000.0,TransactionId_132,BatchId_1517,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2019-01-01 06:27:00,7385.0,UGX,LoanId_175,2019-01-04 19:04:00,1,InvestorId_1,2019-01-31 06:27:00,LoanApplicationId_983,PayBackId_354,ThirdPartyId_885,1,0,-27,21,21
CustomerId_48,2019-01-01 11:19:00,500.0,-500.0,TransactionId_1197,BatchId_1561,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-01 11:19:00,600.0,UGX,LoanId_872,2019-02-03 04:16:00,1,InvestorId_1,2019-01-31 11:19:00,LoanApplicationId_1258,PayBackId_434,ThirdPartyId_312,1,0,2,22,13
CustomerId_145,2019-01-01 13:27:00,20000.0,-20000.0,TransactionId_33,BatchId_2009,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-01 13:27:00,23100.0,UGX,LoanId_1,2019-01-24 16:22:00,1,InvestorId_2,2019-01-31 13:26:00,LoanApplicationId_440,PayBackId_1093,ThirdPartyId_1164,1,0,-7,17,14
CustomerId_405,2019-01-01 15:42:00,26000.0,-26000.0,TransactionId_2260,BatchId_69,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,1,2019-01-01 15:42:00,30940.0,UGX,LoanId_234,2019-02-01 15:30:00,1,InvestorId_2,2019-01-31 15:42:00,LoanApplicationId_1563,PayBackId_1691,ThirdPartyId_773,1,0,0,22,19
CustomerId_376,2019-01-01 18:20:00,1000.0,-1000.0,TransactionId_158,BatchId_1079,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,1,2019-01-01 18:20:00,1265.0,UGX,LoanId_191,2019-02-16 05:26:00,1,InvestorId_1,2019-01-31 18:20:00,LoanApplicationId_201,PayBackId_1905,ThirdPartyId_1344,1,0,15,6,6
CustomerId_393,2019-01-01 19:09:00,1000.0,-1000.0,TransactionId_1163,BatchId_1836,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-01 19:09:00,1210.0,UGX,LoanId_168,2019-02-05 06:24:00,1,InvestorId_1,2019-01-31 19:09:00,LoanApplicationId_381,PayBackId_2044,ThirdPartyId_80,1,0,4,13,10
CustomerId_383,2019-01-01 19:22:00,13560.0,-12000.0,TransactionId_2039,BatchId_175,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,0,,,,,,0,,,,,,0,0,0,3,2
CustomerId_145,2019-01-02 08:07:00,61800.0,-60000.0,TransactionId_2063,BatchId_101,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_5,tv,ChannelId_1,1,2019-01-02 08:06:00,74865.0,UGX,LoanId_884,2019-01-24 15:44:00,1,InvestorId_2,2019-02-01 08:06:00,LoanApplicationId_1564,PayBackId_1113,ThirdPartyId_393,1,0,-8,17,14
CustomerId_160,2019-01-02 14:41:00,1500.0,-1500.0,TransactionId_819,BatchId_205,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-02 14:41:00,1628.0,UGX,LoanId_350,2019-01-12 06:27:00,1,InvestorId_1,2019-02-01 14:41:00,LoanApplicationId_1088,PayBackId_1222,ThirdPartyId_51,1,0,-21,4,4
CustomerId_145,2019-01-03 07:56:00,53500.0,-50000.0,TransactionId_646,BatchId_2108,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,2019-01-03 07:56:00,61258.0,UGX,LoanId_823,2019-01-24 15:42:00,1,InvestorId_2,2019-02-02 07:55:00,LoanApplicationId_1535,PayBackId_853,ThirdPartyId_653,1,0,-9,17,14
CustomerId_461,2019-01-03 07:59:00,5750.0,-5000.0,TransactionId_2062,BatchId_1232,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,2019-01-03 07:59:00,6584.0,UGX,LoanId_382,2019-01-24 15:46:00,1,InvestorId_1,2019-02-02 07:59:00,LoanApplicationId_1544,PayBackId_2010,ThirdPartyId_534,1,0,-9,9,9
CustomerId_390,2019-01-03 08:55:00,1000.0,-1000.0,TransactionId_1854,BatchId_308,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-03 08:55:00,1130.0,UGX,LoanId_740,2019-01-22 03:30:00,1,InvestorId_1,2019-02-02 08:55:00,LoanApplicationId_1501,PayBackId_488,ThirdPartyId_1001,1,0,-12,100,100
CustomerId_405,2019-01-03 11:36:00,5750.0,-5000.0,TransactionId_2462,BatchId_6,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,2019-01-03 11:36:00,6699.0,UGX,LoanId_1429,2019-01-29 07:45:00,1,InvestorId_2,2019-02-02 11:36:00,LoanApplicationId_1620,PayBackId_1945,ThirdPartyId_47,1,0,-5,22,19
CustomerId_258,2019-01-03 12:08:00,50000.0,-50000.0,TransactionId_724,BatchId_1045,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-03 12:07:00,58500.0,UGX,LoanId_1294,2019-01-29 13:37:00,1,InvestorId_2,2019-02-02 12:07:00,LoanApplicationId_1511,PayBackId_1941,ThirdPartyId_1889,1,0,-4,17,17
CustomerId_390,2019-01-03 14:22:00,500.0,-500.0,TransactionId_1332,BatchId_2160,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-03 14:22:00,538.0,UGX,LoanId_179,2019-01-11 04:25:00,1,InvestorId_1,2019-02-02 14:21:00,LoanApplicationId_352,PayBackId_292,ThirdPartyId_1573,1,0,-23,100,100
CustomerId_259,2019-01-03 16:23:00,100000.0,-100000.0,TransactionId_2402,BatchId_1535,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-03 16:23:00,121000.0,UGX,LoanId_208,2019-02-07 10:35:00,1,InvestorId_2,2019-02-02 16:23:00,LoanApplicationId_1462,PayBackId_549,ThirdPartyId_1653,1,0,4,6,6
CustomerId_259,2019-01-03 16:24:00,100000.0,-100000.0,TransactionId_609,BatchId_2089,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-03 16:24:00,120500.0,UGX,LoanId_845,2019-02-06 07:59:00,1,InvestorId_2,2019-02-02 16:24:00,LoanApplicationId_456,PayBackId_1755,ThirdPartyId_1980,1,0,3,6,6
CustomerId_259,2019-01-03 16:28:00,50000.0,-50000.0,TransactionId_2090,BatchId_13,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-03 16:28:00,60250.0,UGX,LoanId_159,2019-02-06 07:56:00,1,InvestorId_2,2019-02-02 16:28:00,LoanApplicationId_1204,PayBackId_1883,ThirdPartyId_190,1,0,3,6,6
CustomerId_47,2019-01-03 21:38:00,3000.0,-3000.0,TransactionId_1584,BatchId_273,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,9,6
CustomerId_310,2019-01-04 06:45:00,5000.0,-5000.0,TransactionId_1608,BatchId_9,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-04 06:45:00,5350.0,UGX,LoanId_1586,2019-01-10 13:39:00,1,InvestorId_1,2019-02-03 06:45:00,LoanApplicationId_827,PayBackId_346,ThirdPartyId_1168,1,0,-24,28,28
CustomerId_28,2019-01-04 07:03:00,1000.0,-1000.0,TransactionId_1235,BatchId_499,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-04 07:03:00,1095.0,UGX,LoanId_1402,2019-01-15 15:48:00,1,InvestorId_1,2019-02-03 07:03:00,LoanApplicationId_1566,PayBackId_136,ThirdPartyId_240,1,0,-19,14,14
CustomerId_310,2019-01-04 07:31:00,9000.0,-9000.0,TransactionId_1624,BatchId_1114,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-04 07:31:00,9630.0,UGX,LoanId_718,2019-01-10 13:38:00,1,InvestorId_1,2019-02-03 07:31:00,LoanApplicationId_579,PayBackId_114,ThirdPartyId_1643,1,0,-24,28,28
CustomerId_155,2019-01-04 08:22:00,5000.0,-5000.0,TransactionId_1593,BatchId_966,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-04 08:22:00,6350.0,UGX,LoanId_1221,2019-02-19 15:25:00,1,InvestorId_1,2019-02-03 08:21:00,LoanApplicationId_1550,PayBackId_213,ThirdPartyId_1829,1,0,16,13,13
CustomerId_241,2019-01-04 15:32:00,3000.0,-3000.0,TransactionId_1067,BatchId_2417,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-04 15:32:00,3285.0,UGX,LoanId_577,2019-01-16 06:43:00,1,InvestorId_1,2019-02-03 15:32:00,LoanApplicationId_942,PayBackId_220,ThirdPartyId_18,1,0,-19,8,8
CustomerId_246,2019-01-04 17:56:00,14500.0,-14500.0,TransactionId_1592,BatchId_39,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,1,0
CustomerId_28,2019-01-04 18:42:00,3000.0,-3000.0,TransactionId_1712,BatchId_243,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-04 18:42:00,3270.0,UGX,LoanId_495,2019-01-15 15:47:00,1,InvestorId_1,2019-02-03 18:42:00,LoanApplicationId_1080,PayBackId_147,ThirdPartyId_463,1,0,-20,14,14
CustomerId_326,2019-01-04 20:44:00,3000.0,-3000.0,TransactionId_11,BatchId_2398,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-04 20:44:00,3270.0,UGX,LoanId_456,2019-01-15 06:04:00,1,InvestorId_1,2019-02-03 20:44:00,LoanApplicationId_106,PayBackId_821,ThirdPartyId_368,1,0,-20,30,30
CustomerId_168,2019-01-05 09:53:00,14000.0,-14000.0,TransactionId_2262,BatchId_44,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-05 09:53:00,5000.0,UGX,LoanId_1412,2019-01-18 08:15:00,0,InvestorId_1,2019-02-04 09:53:00,LoanApplicationId_1489,PayBackId_707,ThirdPartyId_224,1,0,-18,18,18
CustomerId_168,2019-01-05 09:53:00,14000.0,-14000.0,TransactionId_2262,BatchId_44,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-05 09:53:00,3500.0,UGX,LoanId_1412,2019-01-18 20:09:00,0,InvestorId_1,2019-02-04 09:53:00,LoanApplicationId_1489,PayBackId_1391,ThirdPartyId_1833,1,0,-17,18,18
CustomerId_168,2019-01-05 09:53:00,14000.0,-14000.0,TransactionId_2262,BatchId_44,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-05 09:53:00,5000.0,UGX,LoanId_1412,2019-01-25 06:42:00,0,InvestorId_1,2019-02-04 09:53:00,LoanApplicationId_1489,PayBackId_281,ThirdPartyId_751,1,0,-11,18,18
CustomerId_168,2019-01-05 09:53:00,14000.0,-14000.0,TransactionId_2262,BatchId_44,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-01-05 09:53:00,2390.0,UGX,LoanId_1412,2019-01-25 06:47:00,1,InvestorId_1,2019-02-04 09:53:00,LoanApplicationId_1489,PayBackId_71,ThirdPartyId_875,1,0,-11,18,18
CustomerId_390,2019-01-05 14:30:00,1000.0,-1000.0,TransactionId_341,BatchId_502,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-05 14:30:00,1135.0,UGX,LoanId_1162,2019-01-25 03:45:00,1,InvestorId_1,2019-02-04 14:30:00,LoanApplicationId_663,PayBackId_1532,ThirdPartyId_1585,1,0,-11,100,100
CustomerId_390,2019-01-05 18:31:00,1000.0,-1000.0,TransactionId_936,BatchId_1959,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-05 18:31:00,1135.0,UGX,LoanId_1584,2019-01-25 03:47:00,1,InvestorId_1,2019-02-04 18:31:00,LoanApplicationId_935,PayBackId_1245,ThirdPartyId_374,1,0,-11,100,100
CustomerId_390,2019-01-06 07:52:00,500.0,-500.0,TransactionId_419,BatchId_400,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-06 07:52:00,558.0,UGX,LoanId_230,2019-01-22 03:47:00,1,InvestorId_1,2019-02-05 07:52:00,LoanApplicationId_684,PayBackId_1330,ThirdPartyId_1711,1,0,-15,100,100
CustomerId_315,2019-01-06 10:39:00,1000.0,-1000.0,TransactionId_2622,BatchId_1841,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,2019-01-06 10:39:00,1110.0,UGX,LoanId_717,2019-01-20 10:56:00,1,InvestorId_1,2019-02-05 10:38:00,LoanApplicationId_1423,PayBackId_1830,ThirdPartyId_24,1,0,-16,24,24
CustomerId_217,2019-01-06 13:21:00,1000.0,-1000.0,TransactionId_1106,BatchId_426,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,10,0
CustomerId_145,2019-01-06 18:27:00,20000.0,-20000.0,TransactionId_15,BatchId_47,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2019-01-06 18:27:00,22500.0,UGX,LoanId_745,2019-01-24 15:41:00,1,InvestorId_2,2019-02-05 18:27:00,LoanApplicationId_16,PayBackId_1743,ThirdPartyId_556,1,0,-13,17,14
CustomerId_28,2019-01-06 20:14:00,2000.0,-2000.0,TransactionId_462,BatchId_2362,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-06 20:14:00,2160.0,UGX,LoanId_369,2019-01-15 15:49:00,1,InvestorId_1,2019-02-05 20:14:00,LoanApplicationId_1303,PayBackId_1861,ThirdPartyId_1230,1,0,-22,14,14
CustomerId_241,2019-01-07 06:51:00,1000.0,-1000.0,TransactionId_2007,BatchId_1478,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-07 06:51:00,1080.0,UGX,LoanId_536,2019-01-16 06:42:00,1,InvestorId_1,2019-02-06 06:51:00,LoanApplicationId_1569,PayBackId_1077,ThirdPartyId_746,1,0,-22,8,8
CustomerId_155,2019-01-07 08:36:00,5000.0,-5000.0,TransactionId_789,BatchId_1353,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-07 08:36:00,6275.0,UGX,LoanId_523,2019-02-19 15:24:00,1,InvestorId_1,2019-02-06 08:36:00,LoanApplicationId_401,PayBackId_1951,ThirdPartyId_1596,1,0,13,13,13
CustomerId_390,2019-01-07 08:39:00,1200.0,-1200.0,TransactionId_1201,BatchId_1869,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,1,2019-01-07 08:38:00,1332.0,UGX,LoanId_267,2019-01-22 03:32:00,1,InvestorId_1,2019-02-06 08:38:00,LoanApplicationId_1239,PayBackId_620,ThirdPartyId_920,1,0,-16,100,100
CustomerId_233,2019-01-07 11:50:00,2000.0,-2000.0,TransactionId_79,BatchId_595,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-07 11:50:00,2380.0,UGX,LoanId_1613,2019-02-07 11:01:00,1,InvestorId_2,2019-02-06 11:50:00,LoanApplicationId_1393,PayBackId_818,ThirdPartyId_158,1,0,0,42,42
CustomerId_460,2019-01-07 12:32:00,3500.0,-3500.0,TransactionId_968,BatchId_776,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,1,2019-01-07 12:32:00,950.0,UGX,LoanId_741,2019-01-08 11:44:00,0,InvestorId_1,2019-02-06 12:32:00,LoanApplicationId_558,PayBackId_455,ThirdPartyId_990,1,0,-30,3,3
CustomerId_460,2019-01-07 12:32:00,3500.0,-3500.0,TransactionId_968,BatchId_776,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,1,2019-01-07 12:32:00,2970.0,UGX,LoanId_741,2019-01-23 16:14:00,1,InvestorId_1,2019-02-06 12:32:00,LoanApplicationId_558,PayBackId_626,ThirdPartyId_554,1,0,-14,3,3
CustomerId_89,2019-01-07 15:23:00,1000.0,-1000.0,TransactionId_1017,BatchId_914,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-01-07 15:23:00,1160.0,UGX,LoanId_544,2019-02-01 15:08:00,1,InvestorId_1,2019-02-06 15:23:00,LoanApplicationId_987,PayBackId_429,ThirdPartyId_385,1,0,-6,18,17
CustomerId_69,2019-01-07 16:47:00,14500.0,-14500.0,TransactionId_539,BatchId_1817,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,0,,,,,,0,,,,,,0,0,0,1,0
CustomerId_89,2019-01-07 17:21:00,1000.0,-1000.0,TransactionId_152,BatchId_239,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,2019-01-07 17:21:00,1160.0,UGX,LoanId_754,2019-02-01 15:09:00,1,InvestorId_1,2019-02-06 17:21:00,LoanApplicationId_995,PayBackId_1956,ThirdPartyId_1892,1,0,-6,18,17
CustomerId_243,2019-01-08 07:22:00,3500.0,-3500.0,TransactionId_458,BatchId_2369,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,1,2019-01-08 07:22:00,1500.0,UGX,LoanId_1590,2019-01-21 18:19:00,0,InvestorId_1,2019-02-07 07:22:00,LoanApplicationId_217,PayBackId_484,ThirdPartyId_1078,1,0,-17,14,14
